지역코드,지역명,시간,기간,습도
11,부산,2,4월,0.57
11,부산,3,4월,0.59
11,부산,4,4월,0.59
11,부산,5,4월,0.59
11,부산,6,4월,0.59
11,부산,7,4월,0.58
11,부산,8,4월,0.54
11,부산,9,4월,0.5
11,부산,10,4월,0.47
11,부산,11,4월,0.46
11,부산,12,4월,0.44
11,부산,13,4월,0.44
11,부산,14,4월,0.46
11,부산,15,4월,0.45
11,부산,16,4월,0.46
11,부산,17,4월,0.47
11,부산,18,4월,0.5
11,부산,19,4월,0.54
11,부산,20,4월,0.57
11,부산,21,4월,0.56
11,부산,22,4월,0.55
11,부산,23,4월,0.57
11,부산,24,4월,0.59
11,부산,1,5월,0.68
11,부산,2,5월,0.68
11,부산,3,5월,0.69
11,부산,4,5월,0.71
11,부산,5,5월,0.72
11,부산,6,5월,0.72
11,부산,7,5월,0.71
11,부산,8,5월,0.65
11,부산,9,5월,0.62
11,부산,10,5월,0.61
11,부산,11,5월,0.61
11,부산,12,5월,0.6
11,부산,13,5월,0.59
11,부산,14,5월,0.61
11,부산,15,5월,0.61
11,부산,16,5월,0.63
11,부산,17,5월,0.64
11,부산,18,5월,0.67
11,부산,19,5월,0.7
11,부산,20,5월,0.72
11,부산,21,5월,0.73
11,부산,22,5월,0.73
11,부산,23,5월,0.72
11,부산,24,5월,0.7
11,부산,1,6월,0.78
11,부산,2,6월,0.79
11,부산,3,6월,0.79
11,부산,4,6월,0.8
11,부산,5,6월,0.8
11,부산,6,6월,0.8
11,부산,7,6월,0.78
11,부산,8,6월,0.75
11,부산,9,6월,0.72
11,부산,10,6월,0.69
11,부산,11,6월,0.68
11,부산,12,6월,0.68
11,부산,13,6월,0.67
11,부산,14,6월,0.66
11,부산,15,6월,0.67
11,부산,16,6월,0.68
11,부산,17,6월,0.69
11,부산,18,6월,0.7
11,부산,19,6월,0.74
11,부산,20,6월,0.77
11,부산,21,6월,0.78
11,부산,22,6월,0.78
11,부산,23,6월,0.78
11,부산,24,6월,0.78
11,부산,1,7월,0.87
11,부산,2,7월,0.87
11,부산,3,7월,0.88
11,부산,4,7월,0.89
11,부산,5,7월,0.89
11,부산,6,7월,0.89
11,부산,7,7월,0.88
11,부산,8,7월,0.85
11,부산,9,7월,0.82
11,부산,10,7월,0.8
11,부산,11,7월,0.78
11,부산,12,7월,0.76
11,부산,13,7월,0.76
11,부산,14,7월,0.76
11,부산,15,7월,0.76
11,부산,16,7월,0.77
11,부산,17,7월,0.79
11,부산,18,7월,0.81
11,부산,19,7월,0.82
11,부산,20,7월,0.84
11,부산,21,7월,0.85
11,부산,22,7월,0.86
11,부산,23,7월,0.86
11,부산,24,7월,0.87
11,부산,1,8월,0.8
11,부산,2,8월,0.8
11,부산,3,8월,0.81
11,부산,4,8월,0.82
11,부산,5,8월,0.83
11,부산,6,8월,0.83
11,부산,7,8월,0.82
11,부산,8,8월,0.78
11,부산,9,8월,0.74
11,부산,10,8월,0.7
11,부산,11,8월,0.69
11,부산,12,8월,0.68
11,부산,13,8월,0.68
11,부산,14,8월,0.66
11,부산,15,8월,0.66
11,부산,16,8월,0.67
11,부산,17,8월,0.69
11,부산,18,8월,0.72
11,부산,19,8월,0.76
11,부산,20,8월,0.77
11,부산,21,8월,0.77
11,부산,22,8월,0.79
11,부산,23,8월,0.79
11,부산,24,8월,0.8
11,부산,1,9월,0.74
11,부산,2,9월,0.76
11,부산,3,9월,0.76
11,부산,4,9월,0.76
11,부산,5,9월,0.76
11,부산,6,9월,0.77
11,부산,7,9월,0.76
11,부산,8,9월,0.73
11,부산,9,9월,0.7
11,부산,10,9월,0.68
11,부산,11,9월,0.66
11,부산,12,9월,0.66
11,부산,13,9월,0.66
11,부산,14,9월,0.65
11,부산,15,9월,0.65
11,부산,16,9월,0.66
11,부산,17,9월,0.68
11,부산,18,9월,0.71
11,부산,19,9월,0.72
11,부산,20,9월,0.71
11,부산,21,9월,0.73
11,부산,22,9월,0.75
11,부산,23,9월,0.73
11,부산,24,9월,0.74
11,부산,1,10월,0.69
11,부산,2,10월,0.69
11,부산,3,10월,0.7
11,부산,4,10월,0.71
11,부산,5,10월,0.71
11,부산,6,10월,0.71
11,부산,7,10월,0.7
11,부산,8,10월,0.67
11,부산,9,10월,0.62
11,부산,10,10월,0.58
11,부산,11,10월,0.55
11,부산,12,10월,0.53
11,부산,13,10월,0.53
11,부산,14,10월,0.53
11,부산,15,10월,0.54
11,부산,16,10월,0.56
11,부산,17,10월,0.6
11,부산,18,10월,0.63
11,부산,19,10월,0.64
11,부산,20,10월,0.65
11,부산,21,10월,0.67
11,부산,22,10월,0.68
11,부산,23,10월,0.68
11,부산,24,10월,0.69
11,부산,1,11월,0.62
11,부산,2,11월,0.62
11,부산,3,11월,0.62
11,부산,4,11월,0.62
11,부산,5,11월,0.62
11,부산,6,11월,0.61
11,부산,7,11월,0.63
11,부산,8,11월,0.6
11,부산,9,11월,0.57
11,부산,10,11월,0.52
11,부산,11,11월,0.48
11,부산,12,11월,0.47
11,부산,13,11월,0.46
11,부산,14,11월,0.46
11,부산,15,11월,0.46
11,부산,16,11월,0.49
11,부산,17,11월,0.52
11,부산,18,11월,0.56
11,부산,19,11월,0.58
11,부산,20,11월,0.6
11,부산,21,11월,0.6
11,부산,22,11월,0.61
11,부산,23,11월,0.61
11,부산,24,11월,0.61
11,부산,1,12월,0.49
11,부산,2,12월,0.5
11,부산,3,12월,0.51
11,부산,4,12월,0.52
11,부산,5,12월,0.52
11,부산,6,12월,0.52
11,부산,7,12월,0.52
11,부산,8,12월,0.52
11,부산,9,12월,0.48
11,부산,10,12월,0.44
11,부산,11,12월,0.4
11,부산,12,12월,0.38
11,부산,13,12월,0.36
11,부산,14,12월,0.35
11,부산,15,12월,0.35
11,부산,16,12월,0.36
11,부산,17,12월,0.39
11,부산,18,12월,0.4
11,부산,19,12월,0.42
11,부산,20,12월,0.43
11,부산,21,12월,0.43
11,부산,22,12월,0.45
11,부산,23,12월,0.46
11,부산,24,12월,0.48
12,목포,1,1월,0.83
12,목포,2,1월,0.82
12,목포,3,1월,0.83
12,목포,4,1월,0.85
12,목포,5,1월,0.84
12,목포,6,1월,0.85
12,목포,7,1월,0.84
12,목포,8,1월,0.83
12,목포,9,1월,0.81
12,목포,10,1월,0.76
12,목포,11,1월,0.7
12,목포,12,1월,0.66
12,목포,13,1월,0.67
12,목포,14,1월,0.66
12,목포,15,1월,0.65
12,목포,16,1월,0.66
12,목포,17,1월,0.69
12,목포,18,1월,0.75
12,목포,19,1월,0.78
12,목포,20,1월,0.78
12,목포,21,1월,0.79
12,목포,22,1월,0.81
12,목포,23,1월,0.83
12,목포,24,1월,0.81
12,목포,1,2월,0.82
12,목포,2,2월,0.83
12,목포,3,2월,0.83
12,목포,4,2월,0.83
12,목포,5,2월,0.83
12,목포,6,2월,0.83
12,목포,7,2월,0.82
12,목포,8,2월,0.81
12,목포,9,2월,0.78
12,목포,10,2월,0.75
12,목포,11,2월,0.71
12,목포,12,2월,0.68
12,목포,13,2월,0.66
12,목포,14,2월,0.63
12,목포,15,2월,0.63
12,목포,16,2월,0.66
12,목포,17,2월,0.67
12,목포,18,2월,0.72
12,목포,19,2월,0.75
12,목포,20,2월,0.79
12,목포,21,2월,0.8
12,목포,22,2월,0.79
12,목포,23,2월,0.8
12,목포,24,2월,0.81
12,목포,1,3월,0.87
12,목포,2,3월,0.87
12,목포,3,3월,0.86
12,목포,4,3월,0.86
12,목포,5,3월,0.87
12,목포,6,3월,0.87
12,목포,7,3월,0.87
12,목포,8,3월,0.84
12,목포,9,3월,0.77
12,목포,10,3월,0.7
12,목포,11,3월,0.64
12,목포,12,3월,0.61
12,목포,13,3월,0.62
12,목포,14,3월,0.61
12,목포,15,3월,0.62
12,목포,16,3월,0.64
12,목포,17,3월,0.68
12,목포,18,3월,0.73
12,목포,19,3월,0.78
12,목포,20,3월,0.82
12,목포,21,3월,0.84
12,목포,22,3월,0.86
12,목포,23,3월,0.85
12,목포,24,3월,0.86
12,목포,1,4월,0.81
12,목포,2,4월,0.83
12,목포,3,4월,0.84
